"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","BlankFlag","Flags","QC_area"
"811","161107_Smp_Cy_A","I107.0734R9.09_HILICPos",0.35,11968,0,"6053",-0.3,NA,NA,NA,9.93,"RTFlag",16992,NA,"RTFlag, ",NA
"812","161107_Smp_Cy_B","I107.0734R9.09_HILICPos",2.69,26394,0,"19795",-0.6,NA,NA,NA,9.93,"RTFlag",16992,NA,"RTFlag, ",NA
"813","161107_Smp_Cy_C","I107.0734R9.09_HILICPos",2.66,89135,0,"33756",-3.1,NA,NA,NA,9.93,"RTFlag",16992,NA,"RTFlag, ",NA
"814","161107_Smp_2090_A","I107.0734R9.09_HILICPos",0.97,13163,0,"7222",-3,NA,NA,NA,9.93,"RTFlag",4958,NA,"RTFlag, ",NA
"815","161107_Smp_2090_B","I107.0734R9.09_HILICPos",0.36,78137,0,"27788",-1.2,NA,NA,NA,9.93,"RTFlag",4958,NA,"RTFlag, ",NA
"816","161107_Smp_2090_C","I107.0734R9.09_HILICPos",2.55,19425,0,"10759",-2.2,NA,NA,NA,9.93,"RTFlag",4958,NA,"RTFlag, ",NA
"817","161107_Smp_371_A","I107.0734R9.09_HILICPos",11.2,17199,0,"16606",-0.7,NA,NA,NA,9.93,"RTFlag",6495,NA,"RTFlag, ",NA
"818","161107_Smp_371_B","I107.0734R9.09_HILICPos",2.81,13966,0,"13377",-0.1,NA,NA,NA,9.93,"RTFlag",6495,NA,"RTFlag, ",NA
"819","161107_Smp_371_C","I107.0734R9.09_HILICPos",2.76,17952,0,"17022",-0.3,NA,NA,NA,9.93,"RTFlag",6495,NA,"RTFlag, ",NA
"820","161107_Smp_To_A","I107.0734R9.09_HILICPos",2.7,23101,0,"19409",-1.8,NA,NA,NA,9.93,"RTFlag",26639,NA,"RTFlag, ",NA
"821","161107_Smp_To_B","I107.0734R9.09_HILICPos",2.84,13228,0,"12377",-4.2,NA,NA,NA,9.93,"RTFlag",26639,NA,"RTFlag, ",NA
"822","161107_Smp_To_C","I107.0734R9.09_HILICPos",0.27,10248,0,"4486",0.1,NA,NA,NA,9.93,"RTFlag",26639,NA,"RTFlag, ",NA
"823","161107_Smp_Tp_A","I107.0734R9.09_HILICPos",2.67,32239,0,"25228",-0.1,NA,NA,NA,9.93,"RTFlag",6993,NA,"RTFlag, ",NA
"824","161107_Smp_Tp_E","I107.0734R9.09_HILICPos",2.56,19324,0,"7231",-2.7,NA,NA,NA,9.93,"RTFlag",6993,NA,"RTFlag, ",NA
"825","161107_Smp_Tp_F","I107.0734R9.09_HILICPos",2.71,66016,0,"32453",-0.4,NA,NA,NA,9.93,"RTFlag",6993,NA,"RTFlag, ",NA
"826","161107_Smp_Cy_A","I221.0843R5.26_HILICPos",0.04,2648651,0,"640448",-1,NA,NA,NA,6.395,"RTFlag",2604023,NA,"RTFlag, ",NA
"827","161107_Smp_Cy_B","I221.0843R5.26_HILICPos",0.05,2526666,0,"623571",-1,NA,NA,NA,6.395,"RTFlag",2604023,NA,"RTFlag, ",NA
"828","161107_Smp_Cy_C","I221.0843R5.26_HILICPos",0.07,2137041,0,"671234",0,NA,NA,NA,6.395,"RTFlag",2604023,NA,"RTFlag, ",NA
"829","161107_Smp_2090_A","I221.0843R5.26_HILICPos",8.59,86016,0,"13107",0,NA,NA,NA,6.395,"RTFlag",3452275,"BlankFlag","RTFlag, BlankFlag",NA
"830","161107_Smp_2090_B","I221.0843R5.26_HILICPos",7.47,33653,0,"8439",0.2,NA,NA,NA,6.395,"RTFlag",3452275,"BlankFlag","RTFlag, BlankFlag",NA
"831","161107_Smp_2090_C","I221.0843R5.26_HILICPos",8.51,356451,0,"32601",-0.6,NA,NA,NA,6.395,"RTFlag",3452275,"BlankFlag","RTFlag, BlankFlag",NA
"832","161107_Smp_371_A","I221.0843R5.26_HILICPos",0.02,2667506,0,"655412",-1.4,NA,NA,NA,6.395,"RTFlag",2538481,NA,"RTFlag, ",NA
"833","161107_Smp_371_B","I221.0843R5.26_HILICPos",0.05,2372629,0,"695063",-1,NA,NA,NA,6.395,"RTFlag",2538481,NA,"RTFlag, ",NA
"834","161107_Smp_371_C","I221.0843R5.26_HILICPos",0.05,1614697,0,"690836",-1.4,NA,NA,NA,6.395,"RTFlag",2538481,NA,"RTFlag, ",NA
"835","161107_Smp_To_A","I221.0843R5.26_HILICPos",0.05,2803579,0,"790403",-1.7,NA,NA,NA,6.395,"RTFlag",2645532,NA,"RTFlag, ",NA
"836","161107_Smp_To_B","I221.0843R5.26_HILICPos",0.05,2976992,0,"781692",-1.5,NA,NA,NA,6.395,"RTFlag",2645532,NA,"RTFlag, ",NA
"837","161107_Smp_To_C","I221.0843R5.26_HILICPos",0.04,2661656,0,"655609",-0.8,NA,NA,NA,6.395,"RTFlag",2645532,NA,"RTFlag, ",NA
"838","161107_Smp_Tp_A","I221.0843R5.26_HILICPos",0.04,2839985,0,"707508",-2,NA,NA,NA,6.395,"RTFlag",2581433,NA,"RTFlag, ",NA
"839","161107_Smp_Tp_E","I221.0843R5.26_HILICPos",0.02,2860141,0,"711663",-1.6,NA,NA,NA,6.395,"RTFlag",2581433,NA,"RTFlag, ",NA
"840","161107_Smp_Tp_F","I221.0843R5.26_HILICPos",22.94,6251,0,"6333",0.9,NA,NA,NA,6.395,"RTFlag",2581433,"BlankFlag","RTFlag, BlankFlag",NA
"841","161107_Smp_Cy_A","I93.0578R5.36_HILICPos",6.38,45255796,64802,"1747723",-1.3,NA,NA,NA,5.905,"RTFlag",120479,NA,"RTFlag, ",NA
"842","161107_Smp_Cy_B","I93.0578R5.36_HILICPos",6.27,40923232,901942,"2040612",-1.3,NA,NA,NA,5.905,NA,120479,NA,"",40923232
"843","161107_Smp_Cy_C","I93.0578R5.36_HILICPos",6.34,48104084,83361,"1525016",-1.2,NA,NA,NA,5.905,"RTFlag",120479,NA,"RTFlag, ",NA
"844","161107_Smp_2090_A","I93.0578R5.36_HILICPos",7.69,99954,0,"11207",0,NA,NA,NA,5.905,"RTFlag",129146,NA,"RTFlag, ",NA
"845","161107_Smp_2090_B","I93.0578R5.36_HILICPos",5.2,74445,0,"9878",-0.6,NA,NA,NA,5.905,"RTFlag",129146,NA,"RTFlag, ",NA
"846","161107_Smp_2090_C","I93.0578R5.36_HILICPos",5.4,29740,0,"8569",-0.4,NA,NA,NA,5.905,"RTFlag",129146,NA,"RTFlag, ",NA
"847","161107_Smp_371_A","I93.0578R5.36_HILICPos",6.16,310346,0,"29556",-1.1,NA,NA,NA,5.905,NA,198934,NA,"",310346
"848","161107_Smp_371_B","I93.0578R5.36_HILICPos",6.24,383079,0,"31188",-0.9,NA,NA,NA,5.905,NA,198934,NA,"",383079
"849","161107_Smp_371_C","I93.0578R5.36_HILICPos",6.35,312396,0,"13486",-0.6,NA,NA,NA,5.905,"RTFlag",198934,NA,"RTFlag, ",NA
"850","161107_Smp_To_A","I93.0578R5.36_HILICPos",6.33,1670335,0,"82801",-1.5,NA,NA,NA,5.905,"RTFlag",61827,NA,"RTFlag, ",NA
"851","161107_Smp_To_B","I93.0578R5.36_HILICPos",6.3,1902566,0,"81345",-1,NA,NA,NA,5.905,NA,61827,NA,"",1902566
"852","161107_Smp_To_C","I93.0578R5.36_HILICPos",6.36,1838345,0,"102368",-1,NA,NA,NA,5.905,"RTFlag",61827,NA,"RTFlag, ",NA
"853","161107_Smp_Tp_A","I93.0578R5.36_HILICPos",6.23,16995624,0,"673966",-2,NA,NA,NA,5.905,NA,72144,NA,"",16995624
"854","161107_Smp_Tp_E","I93.0578R5.36_HILICPos",6.24,9001168,0,"384629",-1.7,NA,NA,NA,5.905,NA,72144,NA,"",9001168
"855","161107_Smp_Tp_F","I93.0578R5.36_HILICPos",6.28,11185631,0,"500034",-1.6,NA,NA,NA,5.905,NA,72144,NA,"",11185631
"856","161107_Smp_Cy_A","I188.0707R7.54_HILICPos",8.36,41023348,0,"2562969",-0.9,NA,NA,NA,8.21,NA,0,NA,"",41023348
"857","161107_Smp_Cy_B","I188.0707R7.54_HILICPos",8.34,28203280,0,"1581139",-0.8,NA,NA,NA,8.21,NA,0,NA,"",28203280
"858","161107_Smp_Cy_C","I188.0707R7.54_HILICPos",8.31,40368816,0,"2266364",-0.7,NA,NA,NA,8.21,NA,0,NA,"",40368816
"859","161107_Smp_2090_A","I188.0707R7.54_HILICPos",8.34,1124362,0,"59884",-0.6,NA,NA,NA,8.21,NA,0,NA,"",1124362
"860","161107_Smp_2090_B","I188.0707R7.54_HILICPos",8.48,927530,0,"70419",-0.7,NA,NA,NA,8.21,NA,0,NA,"",927530
"861","161107_Smp_2090_C","I188.0707R7.54_HILICPos",8.28,1727949,0,"86187",-1,NA,NA,NA,8.21,NA,0,NA,"",1727949
"862","161107_Smp_371_A","I188.0707R7.54_HILICPos",8.28,969122,0,"53466",-1.8,NA,NA,NA,8.21,NA,0,NA,"",969122
"863","161107_Smp_371_B","I188.0707R7.54_HILICPos",8.34,1053410,0,"54935",-1.6,NA,NA,NA,8.21,NA,0,NA,"",1053410
"864","161107_Smp_371_C","I188.0707R7.54_HILICPos",8.36,855870,0,"44295",-1.8,NA,NA,NA,8.21,NA,0,NA,"",855870
"865","161107_Smp_To_A","I188.0707R7.54_HILICPos",8.36,724777024,0,"35880364",-2.1,NA,NA,NA,8.21,NA,7262,NA,"",724777024
"866","161107_Smp_To_B","I188.0707R7.54_HILICPos",8.31,655363904,9101244,"33070222",-1.7,NA,NA,NA,8.21,NA,7262,NA,"",655363904
"867","161107_Smp_To_C","I188.0707R7.54_HILICPos",8.38,704240064,0,"33886876",-1.7,NA,NA,NA,8.21,NA,7262,NA,"",704240064
"868","161107_Smp_Tp_A","I188.0707R7.54_HILICPos",8.22,105402360,0,"5318818",-1.8,NA,NA,NA,8.21,NA,0,NA,"",105402360
"869","161107_Smp_Tp_E","I188.0707R7.54_HILICPos",8.24,73473376,0,"3688015",-1.6,NA,NA,NA,8.21,NA,0,NA,"",73473376
"870","161107_Smp_Tp_F","I188.0707R7.54_HILICPos",8.27,87673584,0,"4465251",-1.4,NA,NA,NA,8.21,NA,0,NA,"",87673584
"871","161107_Smp_Cy_A","I238.0524R11.67_HILICPos",10.72,28838,0,"13320",-2,NA,NA,NA,12.13,"RTFlag",6307,NA,"RTFlag, ",NA
"872","161107_Smp_Cy_B","I238.0524R11.67_HILICPos",11.94,13300,0,"8259",-1,NA,NA,NA,12.13,NA,6307,NA,"",13300
"873","161107_Smp_Cy_C","I238.0524R11.67_HILICPos",10.72,11759,0,"12066",0,NA,NA,NA,12.13,"RTFlag",6307,NA,"RTFlag, ",NA
"874","161107_Smp_2090_A","I238.0524R11.67_HILICPos",11.89,65269,0,"12682",-1.2,NA,NA,NA,12.13,NA,5608,NA,"",65269
"875","161107_Smp_2090_B","I238.0524R11.67_HILICPos",11.63,53025,0,"12875",-0.4,NA,NA,NA,12.13,"RTFlag",5608,NA,"RTFlag, ",NA
"876","161107_Smp_2090_C","I238.0524R11.67_HILICPos",11.91,87948,0,"12435",-1.7,NA,NA,NA,12.13,NA,5608,NA,"",87948
"877","161107_Smp_371_A","I238.0524R11.67_HILICPos",11.58,7315,0,"6087",-0.3,NA,NA,NA,12.13,"RTFlag",6250,NA,"RTFlag, ",NA
"878","161107_Smp_371_B","I238.0524R11.67_HILICPos",11.75,7946,0,"5539",-3.6,NA,NA,NA,12.13,NA,6250,NA,"",7946
"879","161107_Smp_371_C","I238.0524R11.67_HILICPos",11.8,24392,0,"13089",-0.1,NA,NA,NA,12.13,NA,6250,NA,"",24392
"880","161107_Smp_To_A","I238.0524R11.67_HILICPos",11.07,8753,0,"8166",-11,NA,NA,NA,12.13,"RTFlag",4829,NA,"RTFlag, ",NA
"881","161107_Smp_To_B","I238.0524R11.67_HILICPos",11.82,26915,0,"9670",-0.7,NA,NA,NA,12.13,NA,4829,NA,"",26915
"882","161107_Smp_To_C","I238.0524R11.67_HILICPos",10.81,125194,0,"25978",-0.9,NA,NA,NA,12.13,"RTFlag",4829,NA,"RTFlag, ",NA
"883","161107_Smp_Tp_A","I238.0524R11.67_HILICPos",11.94,33128,0,"14106",-3,NA,NA,NA,12.13,NA,5700,NA,"",33128
"884","161107_Smp_Tp_E","I238.0524R11.67_HILICPos",11.91,54721,0,"18087",-3.6,NA,NA,NA,12.13,NA,5700,NA,"",54721
"885","161107_Smp_Tp_F","I238.0524R11.67_HILICPos",11.82,67982,0,"30986",-1.2,NA,NA,NA,12.13,NA,5700,NA,"",67982
"886","161107_Smp_Cy_A","I292.0629R12.12_HILICPos",11.97,1647252,0,"108054",-1,NA,NA,NA,12.28,NA,0,NA,"",1647252
"887","161107_Smp_Cy_B","I292.0629R12.12_HILICPos",12.05,2082603,0,"117374",-1.5,NA,NA,NA,12.28,NA,0,NA,"",2082603
"888","161107_Smp_Cy_C","I292.0629R12.12_HILICPos",11.89,1535741,0,"95584",-1.6,NA,NA,NA,12.28,NA,0,NA,"",1535741
"889","161107_Smp_2090_A","I292.0629R12.12_HILICPos",12,1956941,0,"146096",-0.7,NA,NA,NA,12.28,NA,0,NA,"",1956941
"890","161107_Smp_2090_B","I292.0629R12.12_HILICPos",11.84,2876412,0,"152849",-0.8,NA,NA,NA,12.28,"RTFlag",0,NA,"RTFlag, ",NA
"891","161107_Smp_2090_C","I292.0629R12.12_HILICPos",12.02,2959323,0,"232873",-1.4,NA,NA,NA,12.28,NA,0,NA,"",2959323
"892","161107_Smp_371_A","I292.0629R12.12_HILICPos",11.8,3097119,0,"225045",-1.9,NA,NA,NA,12.28,"RTFlag",0,NA,"RTFlag, ",NA
"893","161107_Smp_371_B","I292.0629R12.12_HILICPos",11.82,3297634,0,"238045",-1.4,NA,NA,NA,12.28,"RTFlag",0,NA,"RTFlag, ",NA
"894","161107_Smp_371_C","I292.0629R12.12_HILICPos",11.85,3003037,0,"231607",-1.4,NA,NA,NA,12.28,"RTFlag",0,NA,"RTFlag, ",NA
"895","161107_Smp_To_A","I292.0629R12.12_HILICPos",11.88,11525,0,"10680",-0.7,NA,NA,NA,12.28,NA,0,NA,"",11525
"896","161107_Smp_To_B","I292.0629R12.12_HILICPos",11.94,1656543,0,"119848",-2,NA,NA,NA,12.28,NA,0,NA,"",1656543
"897","161107_Smp_To_C","I292.0629R12.12_HILICPos",12.1,1888769,0,"117776",-2.3,NA,NA,NA,12.28,NA,0,NA,"",1888769
"898","161107_Smp_Tp_A","I292.0629R12.12_HILICPos",11.95,5377725,0,"322724",-1.9,NA,NA,NA,12.28,NA,0,NA,"",5377725
"899","161107_Smp_Tp_E","I292.0629R12.12_HILICPos",11.92,6882628,0,"418333",-1.7,NA,NA,NA,12.28,NA,0,NA,"",6882628
"900","161107_Smp_Tp_F","I292.0629R12.12_HILICPos",11.91,7186717,0,"462552",-1.5,NA,NA,NA,12.28,NA,0,NA,"",7186717
"901","161107_Smp_Cy_A","I416.1778R9.11_HILICPos",8.39,188000,0,"59320",11.3,NA,"ppmFlag",NA,9.1,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"902","161107_Smp_Cy_B","I416.1778R9.11_HILICPos",8.27,46586,0,"33792",5.4,NA,NA,NA,9.1,"RTFlag",0,NA,"RTFlag, ",NA
"903","161107_Smp_Cy_C","I416.1778R9.11_HILICPos",8.38,171607,0,"56508",14.8,NA,"ppmFlag",NA,9.1,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"904","161107_Smp_2090_A","I416.1778R9.11_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.1,NA,0,NA,"",NA
"905","161107_Smp_2090_B","I416.1778R9.11_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.1,NA,0,NA,"",NA
"906","161107_Smp_2090_C","I416.1778R9.11_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.1,NA,0,NA,"",NA
"907","161107_Smp_371_A","I416.1778R9.11_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.1,NA,0,NA,"",NA
"908","161107_Smp_371_B","I416.1778R9.11_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.1,NA,0,NA,"",NA
"909","161107_Smp_371_C","I416.1778R9.11_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.1,NA,0,NA,"",NA
"910","161107_Smp_To_A","I416.1778R9.11_HILICPos",8.38,11647336,0,"605524",15.5,NA,"ppmFlag",NA,9.1,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"911","161107_Smp_To_B","I416.1778R9.11_HILICPos",8.41,10269423,0,"644687",15.8,NA,"ppmFlag",NA,9.1,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"912","161107_Smp_To_C","I416.1778R9.11_HILICPos",8.38,9563324,0,"519513",16,NA,"ppmFlag",NA,9.1,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"913","161107_Smp_Tp_A","I416.1778R9.11_HILICPos",8.33,1912728,0,"150219",14.7,NA,"ppmFlag",NA,9.1,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"914","161107_Smp_Tp_E","I416.1778R9.11_HILICPos",8.16,1021317,0,"121473",14,NA,"ppmFlag",NA,9.1,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"915","161107_Smp_Tp_F","I416.1778R9.11_HILICPos",8.31,1276433,0,"129026",15.8,NA,"ppmFlag",NA,9.1,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"916","161107_Smp_Cy_A","I174.1126R6.89_HILICPos",6.92,1174844,0,"48007",-1.2,NA,NA,NA,7.495,"RTFlag",110734,NA,"RTFlag, ",NA
"917","161107_Smp_Cy_B","I174.1126R6.89_HILICPos",6.75,949384,0,"37158",-0.8,NA,NA,NA,7.495,"RTFlag",110734,NA,"RTFlag, ",NA
"918","161107_Smp_Cy_C","I174.1126R6.89_HILICPos",7.15,989588,0,"43151",-1,NA,NA,NA,7.495,NA,110734,NA,"",989588
"919","161107_Smp_2090_A","I174.1126R6.89_HILICPos",7.09,181815,300323,"12217",-0.9,"SNFlag",NA,NA,7.495,"RTFlag",89879,NA,"SNFlag, RTFlag, ",NA
"920","161107_Smp_2090_B","I174.1126R6.89_HILICPos",7.12,985965,0,"29453",-0.9,NA,NA,NA,7.495,NA,89879,NA,"",985965
"921","161107_Smp_2090_C","I174.1126R6.89_HILICPos",7.12,429521,190094,"19591",-1.6,"SNFlag",NA,NA,7.495,NA,89879,NA,"SNFlag, ",NA
"922","161107_Smp_371_A","I174.1126R6.89_HILICPos",7.74,123367,906727,"14001",-1.7,"SNFlag",NA,NA,7.495,NA,309271,NA,"SNFlag, ",NA
"923","161107_Smp_371_B","I174.1126R6.89_HILICPos",6.31,368236,33695,"19259",-1.4,NA,NA,NA,7.495,"RTFlag",309271,NA,"RTFlag, ",NA
"924","161107_Smp_371_C","I174.1126R6.89_HILICPos",6.83,33198,678842,"10205",-1.7,"SNFlag",NA,NA,7.495,"RTFlag",309271,"BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"925","161107_Smp_To_A","I174.1126R6.89_HILICPos",7.06,401740,188966,"26252",-1.8,"SNFlag",NA,NA,7.495,"RTFlag",106475,NA,"SNFlag, RTFlag, ",NA
"926","161107_Smp_To_B","I174.1126R6.89_HILICPos",6.95,831996,0,"28505",-1.3,NA,NA,NA,7.495,"RTFlag",106475,NA,"RTFlag, ",NA
"927","161107_Smp_To_C","I174.1126R6.89_HILICPos",7.17,220437,471340,"16884",-1.4,"SNFlag",NA,NA,7.495,NA,106475,NA,"SNFlag, ",NA
"928","161107_Smp_Tp_A","I174.1126R6.89_HILICPos",7.15,1402144,0,"42569",-1.7,NA,NA,NA,7.495,NA,629806,NA,"",1402144
"929","161107_Smp_Tp_E","I174.1126R6.89_HILICPos",7.21,1141167,0,"35254",-1.4,NA,NA,NA,7.495,NA,629806,NA,"",1141167
"930","161107_Smp_Tp_F","I174.1126R6.89_HILICPos",7.09,1209974,0,"47346",-1.3,NA,NA,NA,7.495,"RTFlag",629806,NA,"RTFlag, ",NA
"931","161107_Smp_Cy_A","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,4326,NA,"",NA
"932","161107_Smp_Cy_B","I206.0351R6.59_HILICPos",18.96,9084,0,"8042",-0.1,NA,NA,NA,7.195,"RTFlag",4326,NA,"RTFlag, ",NA
"933","161107_Smp_Cy_C","I206.0351R6.59_HILICPos",10.62,13913,0,"14803",2.6,NA,NA,NA,7.195,"RTFlag",4326,NA,"RTFlag, ",NA
"934","161107_Smp_2090_A","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"935","161107_Smp_2090_B","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"936","161107_Smp_2090_C","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"937","161107_Smp_371_A","I206.0351R6.59_HILICPos",5.93,6589,0,"5407",-2.7,NA,NA,NA,7.195,"RTFlag",NA,NA,"RTFlag, ",NA
"938","161107_Smp_371_B","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"939","161107_Smp_371_C","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"940","161107_Smp_To_A","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"941","161107_Smp_To_B","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"942","161107_Smp_To_C","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"943","161107_Smp_Tp_A","I206.0351R6.59_HILICPos",11.05,6776,0,"4387",2,NA,NA,NA,7.195,"RTFlag",NA,NA,"RTFlag, ",NA
"944","161107_Smp_Tp_E","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"945","161107_Smp_Tp_F","I206.0351R6.59_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.195,NA,NA,NA,"",NA
"946","161107_Smp_Cy_A","I118.0864R7.19_HILICPos",7.94,58681737216,825247616,"2361386752",-1,NA,NA,NA,7.755,NA,103521152,NA,"",58681737216
"947","161107_Smp_Cy_B","I118.0864R7.19_HILICPos",7.94,58024042496,1219823616,"2389901824",-0.9,NA,NA,NA,7.755,NA,103521152,NA,"",58024042496
"948","161107_Smp_Cy_C","I118.0864R7.19_HILICPos",7.85,63692259328,1125914112,"2494342656",-0.8,NA,NA,NA,7.755,NA,103521152,NA,"",63692259328
"949","161107_Smp_2090_A","I118.0864R7.19_HILICPos",7.96,8673018880,417303904,"531504032",-0.5,NA,NA,NA,7.755,NA,241211104,NA,"",8673018880
"950","161107_Smp_2090_B","I118.0864R7.19_HILICPos",7.95,6202068992,313093088,"365951136",-0.7,NA,NA,NA,7.755,NA,241211104,NA,"",6202068992
"951","161107_Smp_2090_C","I118.0864R7.19_HILICPos",7.96,12535584768,495653600,"760087040",-1.4,NA,NA,NA,7.755,NA,241211104,NA,"",12535584768
"952","161107_Smp_371_A","I118.0864R7.19_HILICPos",7.93,2964080896,379955712,"187773776",-1.3,NA,NA,NA,7.755,NA,112853464,NA,"",2964080896
"953","161107_Smp_371_B","I118.0864R7.19_HILICPos",7.93,3063302912,379108672,"202603008",-0.9,NA,NA,NA,7.755,NA,112853464,NA,"",3063302912
"954","161107_Smp_371_C","I118.0864R7.19_HILICPos",7.92,2706007552,438834944,"172416976",-1.1,NA,NA,NA,7.755,NA,112853464,NA,"",2706007552
"955","161107_Smp_To_A","I118.0864R7.19_HILICPos",7.94,26850686976,587110272,"1369757696",-1.9,NA,NA,NA,7.755,NA,193821792,NA,"",26850686976
"956","161107_Smp_To_B","I118.0864R7.19_HILICPos",7.88,27678351360,528612320,"1400454400",-1.5,NA,NA,NA,7.755,NA,193821792,NA,"",27678351360
"957","161107_Smp_To_C","I118.0864R7.19_HILICPos",7.93,26397906944,544747776,"1363651840",-1.4,NA,NA,NA,7.755,NA,193821792,NA,"",26397906944
"958","161107_Smp_Tp_A","I118.0864R7.19_HILICPos",7.92,55286808576,777705088,"2242743296",-1.8,NA,NA,NA,7.755,NA,316792928,NA,"",55286808576
"959","161107_Smp_Tp_E","I118.0864R7.19_HILICPos",7.96,47910277120,875409920,"2034831104",-1.5,NA,NA,NA,7.755,NA,316792928,NA,"",47910277120
"960","161107_Smp_Tp_F","I118.0864R7.19_HILICPos",7.87,48867315712,957003712,"2130660736",-1.4,NA,NA,NA,7.755,NA,316792928,NA,"",48867315712
"961","161107_Smp_Cy_A","DMSP_HILICPos",10.27,61271023616,715416192,"3290009088",-0.7,NA,NA,NA,10.31,NA,3681153,NA,"",61271023616
"962","161107_Smp_Cy_B","DMSP_HILICPos",10.3,57259343872,528629696,"3326827776",-0.4,NA,NA,NA,10.31,NA,3681153,NA,"",57259343872
"963","161107_Smp_Cy_C","DMSP_HILICPos",10.27,59748859904,379097376,"3422336768",-0.6,NA,NA,NA,10.31,NA,3681153,NA,"",59748859904
"964","161107_Smp_2090_A","DMSP_HILICPos",10.27,28922763264,350386336,"2199484672",-0.2,NA,NA,NA,10.31,NA,192510,NA,"",28922763264
"965","161107_Smp_2090_B","DMSP_HILICPos",10.25,32780032000,660012032,"2385574912",-0.4,NA,NA,NA,10.31,NA,192510,NA,"",32780032000
"966","161107_Smp_2090_C","DMSP_HILICPos",10.3,38759800832,199411376,"2508916736",-0.9,NA,NA,NA,10.31,NA,192510,NA,"",38759800832
"967","161107_Smp_371_A","DMSP_HILICPos",10.25,29962471424,287377248,"1965056512",-1.3,NA,NA,NA,10.31,NA,103433,NA,"",29962471424
"968","161107_Smp_371_B","DMSP_HILICPos",10.24,31636717568,291836576,"2087678976",-1.2,NA,NA,NA,10.31,NA,103433,NA,"",31636717568
"969","161107_Smp_371_C","DMSP_HILICPos",10.27,29604945920,212222832,"2033562752",-1.3,NA,NA,NA,10.31,NA,103433,NA,"",29604945920
"970","161107_Smp_To_A","DMSP_HILICPos",10.28,2668563456,34901964,"248505232",-0.6,NA,NA,NA,10.31,NA,32338948,NA,"",2668563456
"971","161107_Smp_To_B","DMSP_HILICPos",10.28,2735965696,32388994,"254465968",-0.4,NA,NA,NA,10.31,NA,32338948,NA,"",2735965696
"972","161107_Smp_To_C","DMSP_HILICPos",10.28,2036872192,26357008,"202838112",-0.1,NA,NA,NA,10.31,NA,32338948,NA,"",2036872192
"973","161107_Smp_Tp_A","DMSP_HILICPos",10.27,10353536000,114448856,"904955456",-1,NA,NA,NA,10.31,NA,473071,NA,"",10353536000
"974","161107_Smp_Tp_E","DMSP_HILICPos",10.25,6826677248,63400360,"596568960",-0.6,NA,NA,NA,10.31,NA,473071,NA,"",6826677248
"975","161107_Smp_Tp_F","DMSP_HILICPos",10.27,8077735424,82814912,"714565248",-0.6,NA,NA,NA,10.31,NA,473071,NA,"",8077735424
"976","161107_Smp_Cy_A","I138.0549R5.35_HILICPos",6.3,35204403200,283492832,"1172197632",-1.3,NA,NA,NA,5.91,NA,2418753,NA,"",35204403200
"977","161107_Smp_Cy_B","I138.0549R5.35_HILICPos",6.27,32242159616,296457984,"1162696320",-1.1,NA,NA,NA,5.91,NA,2418753,NA,"",32242159616
